"b'RT Very sad ,sincere condolences but these are the people who insulted whoever talks against Modi and all of them\xe2\x80\xa6'",b'AmrinderS_13 Any person becomes criminal after joining bjp #FarmLaws_NextPandemic #FarmerProtest https://t.co/BPVuTTFvvx',b'RT _parliament Breaking News for Sikh Community In Oklahoma Khalsa Sajna Diwas Sikh Genocide1984 And Farmer Protest was recogniz\xe2\x80\xa6',b'Any person becomes criminal after joining bjp. #FarmLaws_NextPandemic #FarmerProtest https://t.co/cXe3E08zll',b'Ur no better dan dis amreeki ifu consider d rootcoz f upsurge is farmerprotest U cnt h https://t.co/ficlBZoytI',b'RT _parliament Breaking News for Sikh Community In Oklahoma Khalsa Sajna Diwas Sikh Genocide1984 And Farmer Protest was recogniz\xe2\x80\xa6',"b'Very sad ,sincere condolences but these are the people who insulted whoever talks against Modi and a https://t.co/j8D8t0g8VY'",b'Sukhwin89885578 #FarmerProtest support farmer repeal the farm laws https://t.co/h2VLYOwUQE',b'#FarmerProtest support farmer repeal the farm laws',b'PureIronSingh Big News Oklahoma State recognized Khalsa Sajna Diwas 1984 #SikhGenocide and the largest protest i https://t.co/wNhVRr0iFE',b'mainamausi Barkha forgot to mention this event\xe2\x80\xa6.in #Rajasthan Just like she forgot the https://t.co/5ZHmLbvAia',b'tried shaheen JNU AMU #FarmerProtest filling bed spoiling image doing kalabazari violence https://t.co/vdJdKCqxPR',b'Barkha forgot to mention this event....in #Rajasthan Just like she forgot the #FarmerProtest https://t.co/PJibM3c8cR',b'ramaiahkethana Farmers are still protesting Govt is still watching. When this will end #indiaIsDeveloping https://t.co/tiw7dJoLTp',b'Just say to their family GHANTA VAJANE se corona ran away what a shameful system you m https://t.co/fMhi2xHUFY',b'Farmers are still protesting Govt is still watching. When this will end? #indiaIsDeveloping #indiaDying https://t.co/4ReNgCXiag',b'Media was gloating over anti-Modi #FarmerProtest and large congregation of https://t.co/Yg3jittxvC',b'RT _parliament Breaking News for Sikh Community In Oklahoma Khalsa Sajna Diwas Sikh Genocide1984 And Farmer Protest was recogniz\xe2\x80\xa6',b'#FarmerProtest rally today in Haryana Please join to spread #COVID19 https://t.co/FfAaSx1p96',b'RT Still stand for our demands #TakeBackFarmLaws #FarmerProtest #KisanBole_NoVoteToModi https://t.co/6MUbnZyPD6',b'RT iAmanDesu Then why u waste your important time on my Tweet?? Go to Hell with Godi ASAP #\xe0\xa4\x86\xe0\xa4\x9c_\xe0\xa4\x86\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x9c\xe0\xa4\xa8_\xe0\xa4\x95\xe0\xa4\xb2_\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa5\x80_\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa5\x87\xe0\xa4\x97 #Farme\xe2\x80\xa6',b'iAmanDesu Then why u waste your important time on my Tweet?? Go to Hell with Godi ASAP #\xe0\xa4\x86\xe0\xa4\x9c_\xe0\xa4\x86\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x9c\xe0\xa4\xa8_\xe0\xa4\x95\xe0\xa4\xb2_\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa5\x80_\xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa5\x87\xe0\xa4\x97\xe0\xa5\x80 https://t.co/5qk7Fo4M80',b'RT _parliament Breaking News for Sikh Community In Oklahoma Khalsa Sajna Diwas Sikh Genocide1984 And Farmer Protest was recogniz\xe2\x80\xa6',b'RT _parliament Breaking News for Sikh Community In Oklahoma Khalsa Sajna Diwas Sikh Genocide1984 And Farmer Protest was recogniz\xe2\x80\xa6',b'We will win #Farmerprotest',b'RT _DK903 _\xe2\x80\xa6',b'RT Still stand for our demands #TakeBackFarmLaws #FarmerProtest #KisanBole_NoVoteToModi https://t.co/6MUbnZyPD6',b'ASlacktavist _DK903 https://t.co/5GRNQGO2q0',b'RT _DK903 _\xe2\x80\xa6',b'RT _DK903 _\xe2\x80\xa6',b'_Aid _Fdn #FarmerProtest were the reason for this current spike in https://t.co/A77gcWWVlT',b'RT Still stand for our demands #TakeBackFarmLaws #FarmerProtest #KisanBole_NoVoteToModi https://t.co/6MUbnZyPD6',b'RT _DK903 _\xe2\x80\xa6',"b'sikhnews247 harpykooner Now to all the bjp supporters and rss dallas keep your eye\xe2\x80\x99s on delhi and other states, https://t.co/2C4qKgaqco'",b'RT Modi government continues to fail Indians From #farmerprotest to #IndiaNeedsOxygen this government has been disas\xe2\x80\xa6',b'RT Still stand for our demands #TakeBackFarmLaws #FarmerProtest #KisanBole_NoVoteToModi https://t.co/6MUbnZyPD6',b'RT _28 _vgiri\xe2\x80\xa6',"b'sikhnews247 harpykooner Now to all the bjp supporters and rss dallas keep your eye\xe2\x80\x99s on delhi and other states, https://t.co/kzQxnU4Y4Y'",b'RT Modi government continues to fail Indians From #farmerprotest to #IndiaNeedsOxygen this government has\xe2\x80\xa6',b'RT Still stand for our demands #TakeBackFarmLaws #FarmerProtest #KisanBole_NoVoteToModi https://t.co/6MUbnZyPD6',b'Modi government continues to fail Indians From #farmerprotest to #IndiaNeedsOxygen this government has been disas https://t.co/WZSJeP441P',b'Modi government continues to fail Indians From #farmerprotest to #IndiaNeedsOxygen https://t.co/ONm0sUV4Xp',b'_Aid Modi government continues to fail Indians From #farmerprotest to #IndiaNeedsOxygen this government ha https://t.co/fGCmTVPWDq',b'_sgh Modi government continues to fail Indians From #farmerprotest to #IndiaNeedsOxygen thi https://t.co/AF6O5oeZJj',b'_ji Modi governmen https://t.co/NQBRryY6Mn',b'RT _DK903 _\xe2\x80\xa6',b'RT Modi government continues to fail Indians From #farmerprotest to #IndiaNeedsOxygen this government has b\xe2\x80\xa6',b'harpykooner Now to all the bjp supporters and rss dallas keep your eye\xe2\x80\x99s on delhi and other states free oxygen s https://t.co/thFyuAqgT2',b'karanB698 Modi is less than corona. he is making his contribution too in killing innocent people..but farmers hav https://t.co/768sHPmsOa',b'ASlacktavist Modi government continues to fail Indians From #farmerprotest to https://t.co/aeZQvgLODB'
"b""RT In today's COVID Report we talk to Professor at Director The Vaccine Confidence Project \xe2\x80\xa6""",b'RT _GoTN In light of the 2nd wave of the #COVID19 pandemic this #Twitter handle is created by the H&amp;FW Department #tamilnadugovt as a\xe2\x80\xa6',b'RT Nobody could have managed #COVID19 better than Narendra Modi.',b'RT The CM has informed that an Oxygen plant will be set up in the Chattanchal industrial park under the Kasargod District Panch\xe2\x80\xa6',"b'RT #JustIn India reports 3,86,452 new #COVID19 cases and 3498 deaths in the last 24 hours Union Health Ministry https://t.co/fEhK\xe2\x80\xa6'",b'RT _bansal Very sad &amp Unbelievable ... Young energetic &amp a fighter for Journalism #aajtak Anchor #RohitSardana is no More with us.\xe2\x80\xa6',b'(1/3 \xe2\x9a\xa0 Due to the ongoing #COVID19 pandemic all VACs across India will close effective May 1st until further not https://t.co/nHksJyW9Ep',b'RT _GoTN In light of the 2nd wave of the #COVID19 pandemic this #Twitter handle is created by the H&amp;FW Department #tamilnadugovt as a\xe2\x80\xa6',b'RT Madras High Court hopes that political parties media &amp citizens at large will follow the #COVID19 protocol on the day of\xe2\x80\xa6',"b""RT Our society's biggest health problem isn't the #COVID19 pandemic but how to recover from Stockholm Syndrome.""",b'Renowned TV journalist #RohitSardana passes away due to #COVID19 \xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x92\x90\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x92\x90\xf0\x9f\x92\x90 https://t.co/Lc6wNEbflq',b'RT If you need a #Covid bed in Tamil Nadu please tag Tamil Nadu Govt Health Dept and use the hashtag #BedsforTN .\xe2\x80\xa6',b'Veteran actor #RandhirKapoor shifted to ICU after testing positive for #COVID19 https://t.co/y4xoMllvkp',"b""RT 'If citizens communicate their grievance on social media and internet then it cannot be said its wrong information' Just\xe2\x80\xa6""",b'RT India Today bids farewell to #RohitSardana. Rohit had been suffering from #covid19 #ITVideo #RIP #coronavirus https://t.co/\xe2\x80\xa6',b'RT _GoTN In light of the 2nd wave of the #COVID19 pandemic this #Twitter handle is created by the H&amp;FW Department #tamilnadugovt as a\xe2\x80\xa6',"b'RT _Television #ChandigarhUpdate ""Hospital beds almost full.Please do not choke our hospital infrastructure by inviting friends and r\xe2\x80\xa6'",b'_Olympic Japan is unable https://t.co/GmGdBokY6k',b'RT #COVID19 Suo Motu Case In SC Justice Ravindra Bhat asks Centre to look in to why Centre is charged Rs 150 for vaccine d\xe2\x80\xa6',b'RT We should now embrace domestic tourism especially during this time of covid19 so as to keep our brothers and sisters who work in\xe2\x80\xa6',b'RT _Television Renowned TV journalist #RohitSardana passes away due to #COVID19. https://t.co/4droIbHZtU',"b'RT ""If citizens communicate their grievance on social media and internet then it cannot be said that it\'s wrong information\xe2\x80\xa6'","b""I need an oxygen bed for my MAMA Ji plz Help us He has strong symptoms of COVID19 he can't breathe properly.""",b'RT _MwangiF Well who ever is telling kenyans to join the #PeoplesMarchToStatehouse i hope your reasons are to thank the president for\xe2\x80\xa6',b'RT India Today bids farewell to #RohitSardana. Rohit had been suffering from #covid19 #ITVideo #RIP #coronavirus https://t.co/\xe2\x80\xa6',b'RT Renowned TV journalist #RohitSardana passes away due to #COVID19. OM SHANTHI \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f',b'RT This gentleman does not seem fit to handle India\xe2\x80\x99s #COVID19 crisis.',b'RT The Supreme Court on Friday observed that the Central Government has a special responsibility as far as the needs of citi\xe2\x80\xa6',b'Our nation is falling short of blood Your contribution matters a lot in these tough times By doing so you can sa https://t.co/v0wP8vwVMW',b'RT Owners &amp Editors of &amp like &amp have burried the news of the death of #Rohi\xe2\x80\xa6',b'RT With the entire family I stand in solidarity with the people of India as they face a horrific #COVID19 outbreak.\xe2\x80\xa6',b'RT Dilemma of Hindu Caste system in #CovidIndia Indians suffering from COVID19 are treated worse than Dalits and lower caste htt\xe2\x80\xa6',"b""RT Those who were taking all credit of India's Covid19 management success last yr should also come forward to share blame now Wh\xe2\x80\xa6""",b'RT Map of #COVID19 hospitals in Bengaluru and Delhi Instead of going through directories not knowing where each hospital\xe2\x80\xa6',b'RT Get real-time 24*7 covid 19 updates on resources and verified leads at https://t.co/eOazQbVfQA #CovidHelp #Covid19Hel\xe2\x80\xa6',b'Another body being cremated at Ahl-e-Islam Qabristan in dekhi. #COVID19 #Corona #CoronavirusPandemic #pandemia https://t.co/BannRFL8JH',b'Never ever hesitate to #Help anyone please If nothing you can do just try to amplify the message Your one step https://t.co/Fxs32FwClw',b'RT Please take care of yourself and follow the pious sayings of Saint Dr Singh Ji Insan #Covid19 https\xe2\x80\xa6',b'Dawra We have sufficient oxygen production in the country #COVID19',b'RT A thread of threads on tips to navigate the Covid19 challenge. Sound fact based advice is what will help us most at\xe2\x80\xa6',b'RT Urgently Needed O PLASMA for A Covid19 Patient of Delhi Admitted in Faridabad Hospital Contact 9313150559 989923\xe2\x80\xa6',"b""RT _AI Don't let the #pandemic slow down your #employeesgrowth #Automate your #LMS and track your #employees progress effectively.\xe2\x80\xa6""",b'RT If you need a #Covid bed in Tamil Nadu please tag Tamil Nadu Govt Health Dept and use the hashtag #BedsforTN .\xe2\x80\xa6',b'RT Well-known TV journalist and anchor #RohitSardana succumbs to #COVID19 #IndiaCovidCrisis #RIPRohitSardana #RIP https://t.co/wRH\xe2\x80\xa6',b'RT _Television COVID-19 Updates.... #Delhi Reports 395 deaths due to #COVID-19 in Last 24 Hours. #COVID19 #COVID19India https://t.co/\xe2\x80\xa6',b'RT Heart attack?? Or Covid19 Plz clarify???',b'RT Today _Kanya &amp I took the first set of our #COVID19 jabs Urge your friends and partners to get vaccinated at t\xe2\x80\xa6',b'#RohitSardana cant believe the news f death #COVID19 a real #RIPROHITSARDANA Will miss u Sirji #RohitSardana https://t.co/4TMavzumhI',"b""RT India has lost a successful young journalist to #COVID19 I feel numb as ever It's unbelievable He has two young daug\xe2\x80\xa6""",b'RT _GoTN In light of the 2nd wave of the #COVID19 pandemic this #Twitter handle is created by the H&amp;FW Department #tamilnadugovt as a\xe2\x80\xa6'
